Header
156150:0743229177,7
131855:1858303699,7
65653:0060916680,6
255218:0385265700,10
25131:0440343690,9
23127:8420483125,9
109955:0099866005,10
110483:0886776317,8
164036:006440823X,8
182053:0671492276,9
132229:0446512516,8
227276:0140152571,5
114368:0679454497,5
38376:0380005239,7
120396:0553573209,7
157609:0446608122,2
156277:0451409809,1
16634:0395247586,10
152260:0006151752,5
65068:08760576,5
28492:0862644119,8
171118:0441001971,8
212161:0767912233,8
53256:055357910X,10
142839:0449300498,5
8362:0440224624,9
271375:0373169272,5
173018:0786863900,10
203176:0425173631,5
36817:0684851369,5
93485:0439147735,8
271940:1555835007,7
272897:0761306498,10
30735:0449910237,8
98391:0505525100,8
270838:0393045390,10
1674:0590486101,10
43157:0451180232,10
266056:0345391055,8
23902:0330295861,9
158385:0312169787,10
68185:0345416880,7
229258:0525241256,8
165345:0969276818,6
165806:0330281240,8
128536:0446364495,10
30711:0140369953,7
68555:0515133302,5
262998:0451191145,7
248529:2013920938,5
218051:0330290819,8
151420:8445071394,10
245827:0061063223,5
254268:0375726349,7
205843:0399136665,9
227520:0425173631,8
78229:0670891576,5
202346:0684195305,8
253248:3596141982,8
99955:0385182449,8
65208:0375826688,6
41676:0759900612,9
94853:0002314878,9
68555:0380762595,6
265889:0743469844,8
242409:0953327507,10
88066:1853260134,10
102743:0888783140,5
172406:1561712825,7
143968:0140096930,9
257198:0886776430,7
241666:0380711524,8
99165:0451167716,8
115692:0425122123,6
85315:3150090237,10
98391:0316381209,10
12824:193151416X,10
245827:0156007819,5
180957:0330331779,7
254417:0345381688,8
135458:0812580354,8
230773:0060984457,6
136419:0452284295,3
121093:0679766626,8
99227:000615929,5
101517:432640224400,5
176658:0439404371,7
51883:0688166989,10
206074:0425192032,10
47822:0451203771,4
204864:0553582704,8
119854:0002253305,5
171602:0486267067,9
76499:0801483824,10
241354:0517882213,7
163973:0345387554,8
180210:8434534746,8
249866:0804106304,8
223768:0060219106,8
120892:3407805330,7
100088:0671039725,9
42952:0515131660,6
225087:0671674366,7
78323:0929009177,5
146348:1878346172,9
11676:0823407241,9
69933:0425101738,8
115003:1569751714,8
188369:0812015339,7
148199:1573927589,8
104168:0099815907,8
48455:044922113X,6
57697:0020768702,8
251140:014036675X,10
105214:074341005X,8
240144:0553212427,9
93085:0887307876,8
83109:2760922804,8
182993:0743454529,10
169735:0375411070,3
134321:0345404114,7
156214:0399150439,10
38557:0688149685,6
255802:1885203837,10
165759:0394578376,6
199088:0743224574,8
15049:0760708118,10
899:3257061269,9
3983:156955028X,6
183061:1589199987,7
274061:0812520629,9
144537:1840240024,7
191604:0553344862,10
183995:0590406426,7
260346:0451454162,3
134279:0553580876,9
171007:0060086386,8
232579:0312206712,8
222204:0553575759,9
95359:051512950X,7
36229:0876043902,5
99441:0553341928,10
110973:0385001991,9
97754:0345394259,3
245157:0393307050,10
240568:0929387503,6
75185:0345409884,8
26544:0770421156,5
165806:0747542570,6
236587:0671687948,8
260819:972879102X,8
148966:0373123736,6
254128:0880925671,10
262070:8422683504,6
163398:0553273914,8
173835:0380731479,10
211493:051727924X,1
98763:0451123611,5
260067:0441814964,7
91537:0609807900,9
218182:1931561648,10
66387:0425098605,6
81848:0446677922,6
224809:0679751521,6
260959:0679442790,9
28709:0525945814,7
206441:3442353793,6
28195:0553277472,8
258938:0316601950,8
181807:842262687X,7
277427:0740723367,9
158295:0875425933,6
189835:037575251X,5
52199:0822512041,9
251467:0743408551,6
87351:0449214281,8
72214:0890876789,10
246513:1558746226,10
234359:0373273320,8
133567:349942777X,8
213523:0515130990,9
25981:0936676523,5
113633:0670896764,7
187598:225317176X,7
265027:006098726X,7
29526:0385479239,10
142103:0553802488,10
37948:0684803860,9
126973:0671721720,6
147847:0525460543,9
112711:0425181456,7
182890:0553579045,10
179741:0061057649,7
161070:0316666343,9
90743:0140103066,8
65487:1878995197,3
206775:0007107110,7
101361:8432090719,9
213657:0330246216,2
83164:3570203468,9
82751:0140042393,5
25409:0425169456,7
127129:0684839334,8
217121:1870703537,10
36606:0060212497,5
30035:0064472272,5
5300:8804414219,3
81560:0553568957,3
49109:0449221504,8
136799:0553577867,8
221932:0233987797,7
68184:014009864X,7
82893:1562450662,7
180113:3453147235,8
264525:0689816138,7
217130:0440902274,5
247129:0515121495,5
104636:067100767X,8
72992:2020300516,9
154553:0440507049,7
253331:0743437640,7
228321:0060916508,5
158344:1852274743,3
25436:2878580753,8
47556:0446525502,6
219941:0060740450,3
270380:0380679914,10
36000:05686542350,9
97324:0156001314,9
96913:0785277188,5
258871:0963190903,7
217247:5040000995,7
35237:0747560137,8
37197:0252006860,10
16673:8420481793,9
166190:0553278274,8
276369:0805054758,5
137803:3522105907,7
107784:0373106505,5
16110:0446324825,7
191247:8426105149,10
245499:3596120179,7
102945:0425145301,7
183961:0375708278,7
46293:067173783X,8
240367:0590553631,8
225232:0441788386,6
148099:0553280511,9
178667:0515131229,5
239554:157322930X,5
25436:2253072656,7
140863:3792000121,8
16106:0345445848,9
21392:0375502971,5
153723:0380800268,2
224525:0875421989,10
50748:0553582755,9
221117:1569715025,10
163517:3257200552,9
187520:0743418174,9
128696:0804111359,8
228313:0712679278,9
29396:014038801X,6
86947:0823027007,10
200226:0140265686,6
129389:0380722704,6
62172:0895262762,9
185233:0802448046,5
137687:0060916508,10
49144:8433920340,5
61216:039914465,8
28114:8476602340,8
63714:1857701593,10
44728:0312980159,9
178199:0684855631,8
79115:0743418174,8
250845:0553227599,7
194500:0958770867,3
159858:0441008089,7
11205:0671000314,8
148514:1582290954,10
208788:0425169626,9
105139:0060977493,5
266719:2020371642,5
55272:0822202557,10
204672:2290318639,6
262426:0061097101,8
211351:0345383605,9
136137:0763618292,8
70594:0892967242,8
16795:038531292X,9
11676:0066211484,1
254899:0441359175,9
10906:075153157X,6
70138:0515130982,6
95359:055357230X,6
237532:3453041925,5
225593:0385494246,7
272573:059084475X,9
69032:068814182X,8
187379:8485815297,8
179744:0060912529,9
179718:0671568175,9
168064:0061091995,8
18979:0515130389,5
206944:0060973323,5
237768:0446607711,9
82893:0307136671,10
236757:0892965266,8
157083:140003065X,10
159390:0440202507,4
123215:0886778034,7
118677:0743237188,10
216386:0671430939,8
96771:0553260111,10
262998:0134635302,7
239144:0312089244,10
36836:0684832372,8
49109:0380796171,5
110934:0671891685,7
7105:0099255189,5
102705:0380730138,8
182425:006020270X,8
25804:0393311546,7
261829:0767915054,8
146932:0802132952,6
179740:0451209443,8
137535:1552783081,7
275970:0515087122,7
52323:3596124433,9
208600:0312971397,10
205426:0316977411,5
222035:0380718340,8
132371:1890626465,8
165509:1584652144,10
18714:0451407830,8
76426:0060175869,10
132836:0971745110,9
191707:0878160965,8
126033:3257060351,8
62968:0060926945,7
252903:0140620303,5
52066:0679429220,9
110112:0812511816,8
179718:088646465X,7
116036:8420646148,7
98391:0373513151,9
144555:0553024949,5
267259:0449141497,9
278356:0786868414,9
110266:0886777801,6
27169:1551660245,8
143134:0440241537,10
197659:0425119653,4
142143:0553379453,9
187256:0671442686,8
277087:8470394126,5
179978:0590686941,10
60244:0141000198,8
20668:1558533109,10
153662:0671793543,10
216495:0446606383,8
11676:0385310161,8
25700:0345314883,9
245534:0446602620,7
187172:0684872536,9
249407:0967370167,7
3371:0440226430,9
33888:0743403983,9
252375:3980750701,9
107301:0553256459,5
125203:2070360024,9
161706:059304813X,6
11676:014028009X,8
124874:044651862X,10
156840:8817106100,5
217121:0140430032,5
188799:0679602984,10
167471:0385504268,10
263163:0613329740,6
170158:2266027239,10
254822:0156007754,9
28634:0312929293,8
190568:8482381741,5
228144:0732267048,7
225232:0340748575,7
150124:0743236742,10
207200:2290027111,8
152061:0373270976,8
256844:0821767984,8
201169:0330269828,7
200226:1857997573,8
87555:0452269571,9
229011:038079263X,4
184428:0380585529,10
237748:0553272586,7
72992:2858150907,5
245782:0446522570,7
208409:0385239262,8
173291:0553203312,10
192230:0395904323,6
255218:0553096834,6
244660:0684870819,6
266522:0553287605,6
185233:0590434403,5
173652:0385333668,5
161936:0312193084,7
265115:042514299X,4
174630:044023722X,7
238640:1585421065,7
158295:0812523555,6
65208:0140282033,10
153621:8489862303,8
105517:0345361792,10
94519:0451204050,8
238779:1400034779,6
11676:0553580906,4
246734:0395339707,5
2287:0451180410,7
71229:0330294911,6
38855:0743437993,7
133034:0825459974,9
88122:0553240765,10
123056:0553148923,8
235498:0060936231,8
22503:0553564943,9
106777:0671443283,8
211426:0813512220,5
262040:0767902041,6
200590:0060938455,9
113662:0062500260,7
31412:0671027387,10
167984:0060168013,8
97653:0061097861,9
104636:0440217512,9
84882:0451184963,7
114368:0425155188,5
104111:844065880X,8
174081:1862544867,5
79942:0460870270,7
81731:0890819025,8
45014:0442292767,1
254224:0451625196,9
183673:0786861347,6
50730:0446600415,5
192093:0142004278,7
234646:0451206525,8
236255:044651974,5
126585:1551668246,8
228096:0140280464,7
201526:0452269571,8
827:0152013369,7
269890:0345397819,9
30712:0099410214,7
140069:0441005888,7
160261:0385311109,10
262683:8496246434,6
156269:0671511424,5
25454:0395869463,8
215986:0449210928,7
243978:1558745718,10
132375:0805063897,10
174304:014017737X,10
39353:1901289109,9
135911:0903505215,8
91449:0449221512,8
94347:0140127836,8
27647:8420483591,7
177458:0875421261,6
252846:0812517725,9
153621:8484611361,10
169383:0345387651,10
96054:0743204077,10
224226:0425105334,10
42662:0312275420,10
110973:1569472602,10
48480:0312140940,8
250935:0749391685,8
36836:1586607359,8
191037:8445073028,8
86947:0442240449,10
20703:0060987103,6
249894:0373833725,6
129073:0696217120,8
48155:0312253486,7
250832:0671729411,8
140662:1576734781,10
91157:0330491482,5
55065:0380710218,9
53036:0743418174,9
88793:0316909688,10
108155:0440147956,7
85492:0689121695,5
59810:0451202473,8
138578:0060175400,9
253590:1854108212,8
231857:0440206154,5
40798:0812521455,6
181316:0385494246,6
46398:0679745203,5
115037:0385720106,9
111816:0684801051,9
242083:0134487206,10
132030:0688127169,7
94347:0933884184,9
120080:0192833642,10
272482:086318328X,8
98391:0671319760,9
148124:1573228214,7
218113:0425170322,8
114601:0743419049,10
93355:0743423569,8
157664:0802135358,5
11676:0714842796,10
181316:0743417682,10
115537:0553209671,9
137601:0330347772,8
36057:3889533078,5
210966:0345340833,7
207302:0786887842,7
74187:0670894508,7
123744:1558746455,5
12428:0345416880,7
189080:0060929804,9
262391:0684808730,9
179423:0743520548,5
70415:0440168724,7
228727:014219607X,6
156462:037370481X,5
143294:0345463927,10
178364:0330488570,6
42466:0440237084,8
257655:0679741011,6
117115:0786702893,6
240776:0575061596,9
100906:0060972122,8
157811:1592400876,10
201684:0152004319,8
254719:0385484518,6
152401:3257215185,8
2103:0679745963,7
148699:0451157443,8
39502:0743410327,8
183103:0195143264,8
223565:0812542835,5
78834:0836204387,10
206438:0451190521,10
108773:0811201627,7
258152:0517693119,10
264215:0425157180,5
257360:3442432073,9
185233:0679454489,5
104636:0380718332,9
200226:0515121843,7
131126:8466611479,8
229499:1852426861,3
98391:0425191060,10
217811:0671875264,5
66073:0679454497,5
228189:055326382X,6
11676:0060975288,10
614:8804367482,6
126736:0312097352,4
260897:0439139600,9
24778:0099470209,9
74199:0140383344,2
189474:0345425480,7
209516:0156711427,10
73670:082176280X,7
265313:0061020710,8
239074:0451127927,8
75436:0060929804,7
233480:0345441788,10
1548:034540288X,5
190925:0373251971,7
172030:0590431846,8
242409:0436425807,7
76499:0534515703,5
98391:0399150420,5
190111:0141301058,10
25443:8807818019,8
143388:0804114986,5
42885:3458325999,8
208141:0684801523,5
11676:157794304X,9
217740:8408020951,5
3079:0312305060,8
129422:8807810212,6
78973:0740704540,8
227886:0671454927,7
262523:0345396936,4
223803:0679781587,10
185021:009941483X,7
236317:0374525641,5
106302:0425188140,9
85433:3257225636,4
87011:3924486018,10
12835:3880220131,7
56369:0446671444,10
125031:0767907817,7
75807:2266007203,7
264082:0425180050,5
53458:0805036504,7
242007:0439064864,8
6532:0671024345,6
60523:0375407561,6
253311:006103200X,4
67079:0006472257,7
11676:0688177751,8
17970:0446611085,7
101606:0345421477,6
177072:0373263945,5
185326:0446608610,6
78755:3462024000,10
4385:0373099568,10
78573:0061054143,5
110360:0821753983,6
256843:031600023X,10
11676:1860469450,7
169052:0312305060,10
128543:0062504312,8
210273:0671656198,9
98391:0373246005,9
264657:067976402X,4
184121:044651862X,2
51543:0006510507,7
12538:0801487722,10
37950:07704421229,7
136062:0380771292,7
136021:8433966227,10
107921:0897212207,5
196457:0786869216,9
73779:0842313524,7
49792:0373290098,7
180727:0553293370,4
128085:0449910237,6
93631:0380018179,9
140410:0517597004,9
54392:0553569910,10
143175:006016848,8
139634:1555611664,5
76022:0224050036,7
41114:009186819X,5
81560:0765340747,6
16970:0553576925,3
98391:0553583646,9
103541:0451453573,10
21484:0446363251,8
247240:0452282829,5
147141:0515135062,6
72352:0843941995,5
158655:0425132935,8
16749:0765302187,5
172888:2253026271,7
162762:0553260669,10
6543:0553569619,7
107645:8431021683,8
91873:0060392991,6
95301:0800718372,10
268932:0806972955,5
176838:2742748067,9
187863:0671003755,6
130847:0876667035,10
120093:0425043908,5
83671:0935741194,7
185233:0786014059,8
99014:0385484011,8
122793:1558744606,10
177934:0671578103,9
267635:0515134384,8
156111:1591820154,10
20873:0375502319,7
146457:0446862541,9
11676:0552121606,8
236959:0553580752,5
229329:0553402374,8
255543:0070456518,7
46909:0440224764,7
267354:0786890436,2
76499:0786813571,10
70014:0312980140,7
177590:0965046729,9
257751:1551668726,9
253556:0831752963,10
179734:0395401461,5
105214:0060987529,6
78412:9607021622,6
81492:0515125628,10
121817:0517703963,5
8284:0380775506,9
244286:0374480095,9
107921:0440500354,8
213191:0399135782,8
154469:0446516317,10
80538:0571194567,8
53628:2070512541,8
252848:0449232921,10
262974:3453210719,8
164675:0671695886,10
120598:0684823780,10
35859:0717283534,7
256469:038071101X,5
143253:0684814994,10
8245:0451409973,8
163973:0449143589,7
119749:0816743924,4
98484:067144963X,5
23902:0684863553,9
203075:1563893428,10
272808:0345430794,8
88733:0618002235,10
51075:1550547380,3
215821:0140366784,9
40168:0316781010,8
95359:1555911927,7
45879:01401.8970X,5
172700:0553573314,10
51526:0142000426,6
11676:0743229177,8
163689:3442413338,9
252074:0061013536,4
81045:0812579569,10
82607:0684864703,6
168885:0373707673,5
195904:0345414942,3
78229:0385504209,7
265607:0553260111,8
127384:0446364150,5
107784:0373119038,5
6543:0446606928,6
48025:0061057940,7
259629:0446672211,7
127148:8497593480,8
241992:3596122279,1
153621:8483322102,5
124874:0345438329,7
146803:0671019929,7
228924:0971942315,8
127250:1903650135,8
67986:187806794X,6
31040:0312155921,8
198258:3931476502,10
57705:0060185074,4
230522:0723206023,9
61762:3777604941,9
154345:0140102396,7
28591:0451172116,8
1025:0380012863,8
272158:9724121259,10
252292:0515135062,10
168387:009945310X,8
70585:1400031346,7
78015:0316789976,7
4497:0515093556,1
11676:0312872011,5
11676:0450054594,7
24767:0895263211,5
37644:0876054122,6
158627:842533411X,5
206764:0373711646,9
125736:0684171619,9
159390:0140173544,7
125736:1576737357,9
161861:0380709538,8
85993:0439139597,10
9856:067152609X,4
162155:0375700757,9
229064:0671653482,8
58537:3150000734,10
252657:0820316520,6
132305:3453079566,3
118091:0375500510,10
19570:0451188209,7
266235:0394570480,5
227865:3792000261,10
5385:0345422384,3
114178:4095100923,8
86761:0671004107,7
206563:0449223612,10
175463:0842329269,9
18082:0425104168,8
236340:0920852327,7
214809:8871226135,8
185384:0736900551,8
182085:0064400972,10
178570:0340767960,7
203017:0962268313,6
258301:9513126277,6
252695:0553296841,6
63965:014028009X,8
193300:0679781587,7
125411:0306810336,10
40627:034536676X,7
197775:0440220602,9
160714:1888952024,5
130074:0440241537,7
144478:034539657X,7
167327:0373250274,10
55187:0910621969,8
100058:0671018027,8
63714:0750214295,9
179408:0451184327,3
229313:0842350357,10
215953:8420600695,7
203240:0688046266,8
43246:014028009X,8
189139:0879979623,7
126900:0452282152,10
243213:2070368084,8
98281:0449134482,8
11676:0440940001,8
156150:0804108587,8
160681:0743412311,7
66965:0312306326,10
267878:0553105183,6
249111:0600343340,5
57725:0151002517,9
161750:0821771167,8
52199:034538024X,10
242962:0786011300,4
145916:11254041,7
23902:0553403893,8
253148:0553108174,8
165086:8878193526,8
107258:0395835852,7
248613:0886772885,8
225986:034538184X,9
177284:1567187072,9
237318:0812538951,6
248718:0195081927,5
16795:059056885X,5
229409:1573225487,10
210044:3453160827,7
269060:0321101448,9
180378:0440772499,7
54828:3854524498,6
55272:0345350588,10
81560:0886773849,9
85833:0425098842,9
257204:0886776430,8
37538:0446609145,6
203566:0671812750,5
124553:355177045X,10
259034:9510245968,10
35707:3442447690,9
194699:0671880845,3
16966:0671877445,8
94347:0375703438,9
129338:0425140032,5
215988:0449910830,5
11676:3404720342,1
237173:0345348036,10
60707:0553280511,9
174568:0345348036,10
120167:0440201853,6
131914:0671020366,8
86835:0345306856,8
1009:0399149759,8
82797:0439136369,10
266264:0743430344,9
160541:1570960127,3
117924:0460877305,8
144388:0385512104,8
190925:0812555287,7
95923:0140378502,2
14173:0671798782,7
182993:0786010924,8
197659:0618195599,9
196113:0804102902,8
99955:0590437976,10
160897:0804119724,10
172370:0440911753,5
49225:0345417623,10
150548:3473580236,5
3282:0345380525,9
232052:067170608X,9
30511:0060516283,7
146230:0893753971,10
236164:1551667304,6
41831:0385265840,2
128835:0671477234,9
6689:0618126988,8
52011:0345358805,8
39467:8420673242,8
158714:0840775970,7
86145:067173430X,5
140763:014023313X,8
143807:0062502174,9
267326:0440224764,9
67840:0441114539,10
271353:3453054083,6
122716:0553213679,10
56470:0446614211,9
162899:055323370X,9
181165:038549503X,10
5385:0517881004,10
250962:0312924585,8
144531:1573229326,7
265205:042518188X,8
215671:0061091464,6
176465:924201358,8
263163:0440180295,10
41177:087131813X,5
144727:0515133639,10
132531:0006511767,9
248656:0141301058,8
25386:0684852624,7
197325:08804486201,6
137397:2290314781,9
222296:0385498411,8
14958:8447313360,8
51856:0142302317,10
99719:3442722802,7
44488:0747252904,7
76173:0515104671,6
107523:0451169530,4
5899:3125776600,9
100046:0395617693,7
254:0679781587,8
203161:0671023616,10
77790:059030271X,10
237558:0307119408,7
246798:0140430725,8
115098:0340769386,9
13256:0385503857,9
95359:0091832667,6
64268:0552149233,5
196137:0671795791,9
3232:888749536X,8
11676:8422681757,10
241641:0385334036,9
165319:0425172546,7
49582:2.207.50119.1,7
66370:0688177859,9
161234:0842329277,4
224904:037325959X,4
260897:0393956237,10
272482:1558681663,8
126296:0804111359,9
72214:0684859769,10
56554:0142000892,10
231993:0452281423,3
69405:1575663295,8
264598:0671759345,10
172180:0821742841,7
229330:019283391X,6
193680:0440054494,5
107951:0395606497,8
89014:0517093650,9
38660:0440204429,7
113662:0380796090,8
242215:9060128524,9
178152:0399147551,8
68185:0380731800,9
162738:0751500046,3
141210:3453082591,5
162167:1585422657,9
189835:0375753788,5
221696:0440222702,8
230458:0440219795,4
129008:0312207727,8
248718:0425068137,8
105795:9686001042,10
123143:0451454537,10
245262:0060175966,10
50612:0060976845,8
158590:9539760925,7
48037:0553571249,2
191720:3442440254,7
252785:0553249355,8
236267:0440214920,8
248718:0486283011,9
27813:0440224578,9
219235:0743437128,9
208671:0684862719,7
63145:0871137534,8
275433:3850495140,3
123608:0865451060,6
211919:068485368X,10
24624:0842381066,9
98391:077832091X,10
213316:0142000663,9
77296:0679781587,9
21252:0786003146,5
244452:0316108677,9
136240:1583340971,9
32627:0812511816,8
207275:0156027321,8
69078:0805053034,8
105028:0140077022,8
53174:0316698024,10
101851:0786918063,9
139175:0316320277,8
173684:0380002930,7
158297:0676973655,8
229329:0449216861,10
124814:0553274503,6
55490:055357325X,10
12392:0841914036,4
183540:0804108692,8
71587:0345434749,5
271705:0156002728,9
170310:0375727345,8
86243:0140434674,9
115081:0060082151,7
161448:0451159497,8
187762:0786926945,8
251242:0786889608,9
193106:0425179672,8
123883:0679803335,5
185233:0394881788,5
104880:0679448594,9
119145:0132261197,9
257021:1580628362,10
107640:0590439448,7
182101:0764505041,7
251730:0316779059,10
124874:0385484518,10
36003:0140282734,10
168369:0812062108,10
97721:0440225701,10
115572:0486408787,8
116031:034066049X,7
131126:0451169514,10
241198:3430192781,9
165319:0806994754,7
109491:0373218257,5
171118:0749728272,6
24767:1578700396,6
144830:0671683063,10
86947:0891347267,10
233041:0553446398,8
252111:0452275180,8
59501:0451204891,6
30029:0805019359,6
197012:0064403688,8
261998:0312863829,9
184299:1561631256,7
122429:0590414275,10
78772:3548310702,10
54911:0312187459,10
117251:0670032379,7
270713:0671024175,5
210588:0312983271,8
16246:0380820293,10
260118:0881848441,6
183722:044652302X,7
210872:0440224675,8
266331:1570611432,7
148628:0375507272,10
14269:0843948760,9
51006:0140081135,10
147687:0609806505,7
223898:0688173896,6
250709:0679887512,5
164926:034540288X,7
255782:0345425545,7
224924:0684844753,8
250962:0486408787,9
98391:1930556086,9
6400:0684163268,9
173990:3928430017,10
225213:0809224267,8
93909:0345467493,5
219546:0671690582,7
23872:0671528203,8
55168:0552124753,8
138124:0440153255,9
173557:1893687279,10
88733:0806512318,8
221870:0373264224,10
133416:0553578685,9
134732:0385721358,8
181120:0140185585,5
219955:0060962321,9
239486:0679733736,9
143495:0312291639,7
74286:0743237188,9
260656:0679886370,9
231357:0553250531,10
139828:0425177017,4
124708:0099521210,7
195904:0060277491,2
162760:0452282152,9
145439:0399131493,2
171404:018207322,8
151098:0671700316,10
82326:3379015180,10
11206:0062516086,9
110371:0684841347,7
235633:0299160343,7
156144:0380002930,10
118320:0553076256,8
185388:0764586076,5
83910:8408016245,6
262902:0552131075,8
113030:0060987049,9
146298:0671524097,8
170947:0763601233,5
23580:0679725288,10
58194:0451192249,7
50956:0671867164,8
210587:0060519134,6
44842:0743436806,4
177374:0671739727,8
135149:0553261908,6
105108:0894864025,1
144978:0609600788,8
187763:0895292238,10
236033:0812920813,7
204251:0881847313,7
2442:8804360976,6
25359:0929634063,7
164905:0373108273,4
233006:8482410008,6
144255:0385424736,8
49956:0061043583,6
153662:0307105660,9
28953:0440218535,9
143211:0767905180,7
124010:0751517119,9
275274:0517556278,8
141958:0449206092,6
33422:0452284392,5
198355:0674367693,7
153662:0913135011,5
21611:0245529527,10
194146:2723432971,9
171118:0345413377,8
141518:1841721522,10
204964:0553562614,9
241394:0440224772,7
273254:0140176616,10
171118:0195417313,8
208161:0895293986,8
70951:0393046591,10
153628:OURSELFUNIVER,5
103541:0552148407,8
189558:0312952716,8
197987:037370562X,9
144585:8471547244,5
145622:0316284955,10
114341:0425184226,9
59820:0836218981,8
72575:0380726289,8
130636:038079294X,9
261769:0312280750,7
234828:0345348109,9
6575:0385335482,5
107474:3455026508,8
196253:0312890745,10
179931:0140115854,9
179978:0590104519,9
275478:9955011254,6
43910:0345450914,8
147141:006447187X,9
61854:0446605786,6
265889:0425189872,5
69211:0553055925,8
259400:0345386108,5
114171:0380757583,10
82886:0140298479,6
80075:3596154227,6
146098:0374100128,8
33888:0900774347,7
51440:0757000088,8
47635:0007131275,7
5209:0553241575,8
62272:0440167531,9
198930:1588990842,8
7286:0440229499,10
95932:0345382846,7
166670:0953416712,8
236840:0425152898,9
253871:0399142495,10
80908:8466605150,6
276925:0553275283,8
168959:0312201656,7
205990:0099244926,5
111695:0553574671,9
235105:0877956324,10
125121:043913742X,4
121213:8496246086,8
93377:0061092428,7
8067:0553575066,3
49333:158234261X,8
133747:0452265819,7
11676:0449210006,9
93476:0525944796,6
169558:0060929030,10
79215:0399150773,6
84729:0440225442,8
143163:0452262976,7
196502:0875421857,8
235282:0743476867,9
27317:0767905180,8
99832:0553583441,5
262630:2845950314,6
61704:0743418174,8
148966:0373227477,5
199092:0192823566,9
216386:0312287933,7
56399:0812967127,10
99936:0553812750,3
8734:0345453409,7
173291:0671736868,8
62009:0800877314,9
23872:0553213652,8
98647:0446603716,7
30712:0688177743,9
85526:0316341517,8
124717:1888580224,8
3757:8472453723,7
189558:0451210158,8
147847:0937295078,5
268411:039914627X,5
42885:3426623285,3
114868:0670892963,8
139742:067931072X,7
234359:0373273274,9
266466:1931520003,6
208492:0743233476,10
16634:0023018909,7
275890:381050723,6
89093:0307302997,8
108799:0671664964,9
256384:0140067477,9
184465:1559029838,7
185233:0679405283,5
226965:0064471101,8
33217:0609605968,5
174791:0743442385,8
12657:3896313983,6
139828:0445408502,7
12818:0684870673,8
207967:0380726769,5
41751:0345337662,9
79950:1585470503,5
277711:0671755056,10
76151:067101420X,10
72785:067943335X,6
84882:0061097837,6
189835:037575699X,5
177531:0670857459,7
187463:0345377087,7
256247:0684852756,8
56804:0525946535,7
200248:0373114680,5
200772:0060936363,7
176293:0446600342,8
11676:0679311270,8
88780:0061054887,6
118135:0261103288,10
225595:0618131736,9
172512:0061085170,8
203799:0671735306,8
238540:0684717999,6
189835:0375501525,5
230522:0142001740,9
167625:0373790872,5
231210:0671553046,10
98391:1590580958,9
42718:0836246217,10
210077:0385497466,5
92282:3453182723,7
259540:0394281802,7
123597:0822324229,10
25850:1577310640,9
211176:0805062009,6
244400:0201484048,9
34551:880431463X,8
53994:0895776839,5
256688:0712673172,6
165499:0440159822,7
110973:0446608823,7
134029:0553584510,9
105187:2070406733,8
69078:0770421156,9
158295:0380711524,7
179978:0439192595,10
250456:0449149676,9
179978:0060081600,10
264525:0711944261,10
75089:0415922801,8
211231:0330481681,10
222050:0445406488,10
194676:0440129818,7
98391:0553379194,9
108534:8437605687,6
132455:0590679104,5
140974:0140156046,7
31315:0743418166,10
185671:0375727345,7
248718:0679777466,10
5614:9722022741,8
16943:0380722178,5
133379:0440225116,7
70183:0440215439,8
234001:0590477447,4
235055:3596126789,7
79191:8432247847,10
88066:0374522243,5
158295:0671430653,5
160629:0971880107,6
278668:8440644965,5
226611:0505524899,8
178324:0590566466,7
38389:2070269175,9
219683:0380727293,7
147576:8845906868,6
16795:1878093312,5
176406:3772371655,2
123115:0060083255,8
30511:0140109293,7
16795:0312927967,5
174216:0446310492,9
191721:0060975644,5
76499:0393313719,10
134681:0679724494,6
66956:0385504489,9
46398:044022859X,8
76151:0399149848,10
267635:0441172717,9
209464:2253049417,10
116876:068484267X,8
108799:0441005241,9
82743:0425158616,5
224657:0385504209,6
262998:0521788056,8
225687:0440219078,7
142442:0446364800,5
98391:1585710458,8
152020:0385484518,9
129074:0515053694,8
135265:1558743669,8
35490:3404148665,8
193778:0380793253,10
107234:0316089699,8
94347:0671661426,6
221510:1568950748,7
101141:0805425519,6
90731:0553285041,8
257204:0671876457,10
35859:0394860292,10
241010:055380202X,8
187425:0060805072,10
187410:0814100376,7
173122:0060171316,7
106007:0345351878,9
260959:0553280414,9
104278:0515138096,10
119706:0140431071,10
225763:031283442X,8
180571:3250102970,7
259378:0312966091,8
153279:074324592X,8
142978:006105903X,5
243700:0942495454,8
8681:0425173585,8
194600:0771023367,8
147847:0842339760,5
262118:0618073892,10
51665:0446341916,8
9188:156025307X,5
70302:074346625X,8
171082:1551668912,9
98391:1591051827,10
243294:0440122090,9
129110:0877207585,5
184629:0451183150,6
21912:0684816032,7
193898:0380793059,8
52887:0670870897,9
236340:0449221512,8
219101:8807813815,9
166825:0821715828,5
229329:014009749X,10
73681:0486406482,6
65444:0060166657,8
227702:0743418174,10
235105:0399151982,9
88733:0879305487,10
61147:0792273745,10
114368:073943053X,5
234657:1567181325,10
200618:039301956X,8
101082:0020804016,5
49899:0670865796,3
33974:0440442508,10
247979:0684803143,6
254822:0670813028,7
190925:0373227221,7
216012:0385336357,6
150108:8571648395,8
43910:0684801523,9
106821:0394720288,5
45909:3492228003,8
246156:0333738810,2
193458:034536743X,7
